LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default
85000.0,1,3,2,39,0,1,0,90588.0,90475.0,82301.0,4372.0,4366.0,3972.0,1
210000.0,1,3,1,34,-1,2,3,204429.0,202793.0,192404.0,19334.0,19179.0,18197.0,0
15000.0,1,1,2,41,1,3,0,11302.0,11659.0,11075.0,2250.0,2321.0,2205.0,1
50000.0,1,4,2,63,-1,0,-1,27492.0,26792.0,27876.0,5993.0,5841.0,6077.0,0
130000.0,2,2,2,24,3,0,3,41175.0,42617.0,36210.0,5795.0,5998.0,5097.0,1
215000.0,2,3,1,42,-1,1,-1,104150.0,95392.0,87844.0,25259.0,23135.0,21305.0,0
35000.0,1,1,2,52,-1,1,0,5408.0,5075.0,4804.0,1125.0,1056.0,999.0,1
140000.0,1,2,1,60,0,1,1,127805.0,102793.0,106649.0,13396.0,10774.0,11179.0,0
15000.0,2,1,2,68,3,0,-1,6207.0,5011.0,4081.0,910.0,735.0,598.0,1
75000.0,2,1,1,24,3,1,1,19857.0,20176.0,20029.0,3280.0,3333.0,3309.0,0
55000.0,1,2,2,39,0,0,1,20278.0,18285.0,15066.0,1167.0,1052.0,867.0,0
585000.0,1,3,2,65,2,1,1,226838.0,194638.0,203593.0,24542.0,21059.0,22027.0,0
130000.0,2,1,2,35,0,0,1,51184.0,46766.0,41441.0,3737.0,3414.0,3025.0,0
185000.0,2,2,2,44,-1,0,0,172283.0,164464.0,166863.0,43108.0,41152.0,41752.0,0
85000.0,2,1,1,26,1,-1,0,26635.0,27227.0,23589.0,4207.0,4301.0,3726.0,0
140000.0,2,2,2,27,-1,-1,-1,23491.0,21748.0,19319.0,5033.0,4659.0,4139.0,0
115000.0,2,4,2,43,2,2,-1,65795.0,62920.0,64318.0,6508.0,6224.0,6362.0,1
85000.0,2,2,1,27,0,1,0,12222.0,12219.0,11798.0,2662.0,2662.0,2570.0,0
15000.0,2,1,2,43,1,3,0,8245.0,7484.0,7030.0,2412.0,2190.0,2057.0,1
75000.0,2,1,3,42,0,1,0,28548.0,28938.0,23852.0,1766.0,1790.0,1475.0,0
275000.0,1,2,3,42,1,2,0,152144.0,126964.0,102305.0,14905.0,12438.0,10022.0,1
85000.0,1,2,1,52,0,0,0,91860.0,91581.0,73965.0,8488.0,8462.0,6835.0,0
70000.0,1,1,2,35,2,-1,0,83694.0,77426.0,69101.0,20349.0,18825.0,16801.0,1
25000.0,1,1,1,42,-1,0,0,21293.0,17314.0,16706.0,4744.0,3858.0,3722.0,0
70000.0,1,2,1,50,-1,0,-1,17153.0,16047.0,14206.0,2752.0,2575.0,2280.0,1
225000.0,2,2,1,24,0,-1,-1,232359.0,202518.0,191795.0,48178.0,41991.0,39768.0,1
55000.0,2,1,2,26,2,3,0,15965.0,13035.0,12502.0,910.0,743.0,713.0,1
45000.0,2,1,2,51,1,-1,0,50920.0,50951.0,53089.0,10585.0,10591.0,11035.0,0
175000.0,2,1,2,51,-1,1,0,26768.0,27952.0,22546.0,7417.0,7745.0,6247.0,0
50000.0,2,1,1,63,-1,2,0,26017.0,24397.0,24051.0,4123.0,3866.0,3811.0,0
80000.0,2,4,2,68,1,0,1,91865.0,77227.0,75682.0,5059.0,4253.0,4168.0,0
275000.0,1,2,1,57,-1,-1,0,99600.0,90910.0,85507.0,19358.0,17669.0,16619.0,0
220000.0,2,3,1,69,1,3,1,139440.0,116212.0,112572.0,29894.0,24914.0,24134.0,1
65000.0,2,2,2,67,3,3,3,55124.0,53260.0,48126.0,12808.0,12375.0,11182.0,1
45000.0,2,2,2,30,0,-1,0,21991.0,22980.0,19613.0,5869.0,6133.0,5234.0,1
75000.0,1,3,2,66,0,0,1,79322.0,76452.0,66811.0,20912.0,20155.0,17613.0,0
140000.0,1,1,2,61,1,0,2,160422.0,147752.0,120125.0,27296.0,25141.0,20440.0,1
105000.0,1,2,3,64,-1,-1,0,65450.0,64174.0,57095.0,9262.0,9082.0,8080.0,0
65000.0,2,4,2,52,1,-1,1,10038.0,8131.0,7338.0,2070.0,1677.0,1513.0,0
205000.0,2,3,2,42,1,1,-1,143843.0,128929.0,116542.0,5490.0,4921.0,4448.0,0
35000.0,2,4,3,64,-1,-1,1,25029.0,23128.0,23099.0,6799.0,6282.0,6274.0,0
145000.0,2,2,1,32,0,1,-1,40757.0,39870.0,36116.0,12036.0,11774.0,10665.0,0
155000.0,2,1,2,34,-1,1,3,71050.0,66666.0,56057.0,15808.0,14832.0,12472.0,0
305000.0,2,1,2,64,1,-1,0,88647.0,75893.0,74600.0,22579.0,19330.0,19001.0,0
75000.0,1,2,1,60,-1,0,3,86548.0,85232.0,80577.0,3949.0,3889.0,3677.0,0
55000.0,1,3,2,53,3,-1,1,52872.0,54710.0,53015.0,13356.0,13820.0,13392.0,1
225000.0,2,1,1,58,1,1,3,270000.0,228593.0,213886.0,22875.0,19367.0,18121.0,0
35000.0,2,2,2,67,3,-1,-1,31179.0,26224.0,23404.0,8130.0,6838.0,6102.0,1
110000.0,2,1,2,27,-1,2,0,33368.0,32279.0,29934.0,8985.0,8691.0,8060.0,0
325000.0,2,2,2,69,1,1,1,344089.0,301128.0,295227.0,42390.0,37097.0,36370.0,1
145000.0,1,1,1,50,0,-1,0,155047.0,155028.0,157459.0,30144.0,30140.0,30613.0,0
50000.0,1,1,2,68,0,-1,0,29038.0,25032.0,22804.0,3110.0,2681.0,2442.0,0
145000.0,1,1,1,66,-1,0,0,163321.0,139184.0,129304.0,11724.0,9991.0,9282.0,1
95000.0,1,1,2,48,-1,-1,1,91665.0,80853.0,75815.0,21808.0,19236.0,18037.0,1
40000.0,1,3,1,58,0,0,2,38277.0,39043.0,39443.0,1448.0,1477.0,1492.0,1
60000.0,1,1,2,45,2,0,1,51898.0,45506.0,36496.0,13065.0,11456.0,9188.0,1
395000.0,2,1,2,55,2,2,1,318518.0,278154.0,246857.0,53107.0,46377.0,41159.0,1
40000.0,2,2,2,23,2,3,0,12267.0,12431.0,12246.0,2394.0,2426.0,2390.0,1
140000.0,2,1,3,49,0,1,-1,133804.0,131229.0,117832.0,21925.0,21503.0,19308.0,0
60000.0,2,2,3,52,1,-1,0,62175.0,64168.0,60156.0,4590.0,4738.0,4441.0,1
135000.0,1,1,2,60,-1,-1,-1,141605.0,134458.0,139672.0,20519.0,19483.0,20239.0,0
165000.0,1,1,1,43,0,-1,1,47133.0,48844.0,49020.0,7325.0,7590.0,7618.0,0
45000.0,1,1,1,55,1,3,0,43109.0,36899.0,31633.0,12753.0,10916.0,9358.0,1
25000.0,2,1,2,41,1,-1,0,15185.0,14890.0,15088.0,3566.0,3497.0,3544.0,1
25000.0,2,4,1,23,0,-1,0,3799.0,3610.0,3163.0,972.0,924.0,809.0,0
115000.0,2,2,2,45,-1,0,-1,79619.0,68994.0,57055.0,10677.0,9252.0,7651.0,0
65000.0,2,1,1,53,0,2,0,61056.0,59309.0,59476.0,14630.0,14212.0,14252.0,1
135000.0,2,1,1,42,0,-1,1,158171.0,130350.0,117122.0,29654.0,24438.0,21958.0,1
125000.0,1,2,1,32,-1,2,0,112730.0,107876.0,92126.0,23663.0,22644.0,19338.0,1
40000.0,1,3,1,65,1,-1,2,31718.0,28747.0,27251.0,7343.0,6655.0,6309.0,1
15000.0,2,4,2,55,0,0,-1,14163.0,13553.0,13377.0,3746.0,3585.0,3539.0,1
50000.0,2,1,2,59,-1,-1,2,16286.0,16964.0,15642.0,3901.0,4064.0,3747.0,0
90000.0,2,2,1,35,0,2,3,50094.0,49739.0,51530.0,2515.0,2497.0,2587.0,0
45000.0,1,1,1,43,0,2,0,17735.0,15243.0,12381.0,4074.0,3501.0,2844.0,0
945000.0,2,2,2,61,1,2,-1,483231.0,443524.0,448674.0,82496.0,75718.0,76597.0,0
85000.0,2,2,1,48,1,0,-1,61861.0,52217.0,49940.0,14974.0,12640.0,12088.0,0
305000.0,1,1,2,53,1,1,0,108394.0,112867.0,118190.0,23328.0,24290.0,25436.0,1
215000.0,1,2,2,60,0,-1,0,60038.0,60735.0,56244.0,14059.0,14222.0,13170.0,0
50000.0,1,2,2,34,-1,0,-1,20631.0,17954.0,18635.0,2475.0,2154.0,2236.0,0
35000.0,2,2,2,62,0,0,1,40041.0,35350.0,29772.0,7133.0,6297.0,5303.0,1
70000.0,1,2,2,61,0,-1,3,69188.0,71366.0,64349.0,7629.0,7870.0,7096.0,1
290000.0,1,2,3,24,2,2,0,346689.0,350614.0,281389.0,78788.0,79680.0,63948.0,1
75000.0,1,2,1,31,-1,0,-1,53891.0,56459.0,48671.0,13485.0,14128.0,12179.0,0
40000.0,1,2,1,63,1,1,3,25112.0,20615.0,17295.0,7146.0,5867.0,4922.0,1
100000.0,1,1,1,53,1,-1,0,64061.0,59155.0,52490.0,3371.0,3113.0,2762.0,1
55000.0,1,1,2,23,1,-1,0,16502.0,15806.0,14685.0,3822.0,3661.0,3401.0,0
155000.0,1,2,1,52,0,1,1,185264.0,176466.0,148601.0,14058.0,13390.0,11276.0,1
15000.0,1,4,2,69,1,0,3,8425.0,8289.0,7218.0,1212.0,1193.0,1039.0,1
110000.0,1,2,2,41,0,2,1,45195.0,47288.0,39302.0,2043.0,2137.0,1776.0,1
75000.0,1,1,1,48,1,1,1,45346.0,42831.0,41568.0,6322.0,5971.0,5795.0,1
90000.0,2,3,1,42,2,-1,3,59835.0,60201.0,57829.0,4934.0,4964.0,4768.0,1
150000.0,2,3,2,44,2,0,0,179696.0,175715.0,152799.0,23495.0,22974.0,19978.0,1
95000.0,2,2,2,39,0,2,0,60362.0,49238.0,46884.0,9063.0,7392.0,7039.0,1
75000.0,2,2,1,59,1,-1,0,80260.0,64944.0,61710.0,6791.0,5495.0,5222.0,1
210000.0,2,2,3,64,3,1,1,160491.0,135315.0,114840.0,23951.0,20194.0,17139.0,0
285000.0,2,4,2,59,1,3,0,199222.0,196526.0,190688.0,34809.0,34338.0,33318.0,1
270000.0,1,2,1,38,-1,1,1,188040.0,189753.0,197106.0,12695.0,12810.0,13307.0,1
180000.0,2,2,1,30,0,2,1,27607.0,28235.0,26207.0,4853.0,4964.0,4607.0,0
145000.0,2,1,2,64,-1,0,0,83750.0,72709.0,63486.0,17797.0,15451.0,13491.0,0
275000.0,2,2,3,41,-1,1,1,201499.0,204077.0,211362.0,17519.0,17743.0,18376.0,0
60000.0,1,4,1,50,-1,0,0,70685.0,57749.0,50355.0,17559.0,14346.0,12509.0,1
35000.0,2,2,1,34,1,3,0,38413.0,37365.0,35277.0,4997.0,4860.0,4589.0,1
95000.0,1,1,1,65,0,0,2,98193.0,92694.0,75501.0,17742.0,16749.0,13642.0,1
195000.0,2,3,1,39,3,1,0,93787.0,93230.0,85258.0,8812.0,8759.0,8010.0,1
50000.0,2,1,1,43,0,-1,0,38099.0,30737.0,32060.0,10302.0,8311.0,8669.0,0
420000.0,1,3,2,36,-1,-1,-1,391869.0,388387.0,374009.0,111475.0,110485.0,106395.0,0
135000.0,2,3,1,31,1,1,-1,129834.0,112856.0,108103.0,7992.0,6947.0,6654.0,1
50000.0,1,1,2,54,0,-1,0,32592.0,27731.0,28587.0,7449.0,6338.0,6534.0,1
75000.0,1,2,1,36,0,0,1,56436.0,56790.0,57848.0,11425.0,11497.0,11711.0,0
530000.0,1,1,1,65,0,-1,0,238917.0,212454.0,205323.0,14431.0,12832.0,12402.0,0
65000.0,2,3,2,60,-1,2,3,68807.0,66764.0,67809.0,16746.0,16249.0,16503.0,0
55000.0,2,2,2,34,1,0,0,38781.0,35557.0,29221.0,4739.0,4345.0,3571.0,1
45000.0,1,2,2,60,-1,2,-1,31627.0,29182.0,27667.0,7403.0,6830.0,6476.0,1
60000.0,2,1,1,48,-1,0,0,69421.0,71978.0,74237.0,10113.0,10486.0,10815.0,0
395000.0,1,2,2,67,1,-1,2,446935.0,373387.0,342770.0,126132.0,105376.0,96735.0,0
155000.0,2,2,1,67,0,0,0,142880.0,142448.0,122763.0,37314.0,37201.0,32060.0,1
70000.0,2,1,2,63,1,1,1,59475.0,52638.0,44039.0,10129.0,8964.0,7500.0,1
55000.0,2,2,2,29,1,1,-1,25596.0,21481.0,21805.0,3691.0,3097.0,3144.0,0
170000.0,2,2,2,33,0,0,0,96212.0,90512.0,77829.0,20146.0,18952.0,16297.0,1
70000.0,2,1,2,53,3,-1,1,18773.0,18379.0,16487.0,2010.0,1968.0,1766.0,1
110000.0,2,3,2,25,0,1,1,107692.0,111435.0,106177.0,28992.0,30000.0,28585.0,0
270000.0,1,2,2,46,0,2,-1,43963.0,43527.0,35428.0,11738.0,11622.0,9459.0,0
155000.0,2,1,1,52,1,0,2,66974.0,68142.0,71087.0,7006.0,7128.0,7436.0,1
55000.0,1,3,2,53,0,-1,-1,56557.0,54227.0,49429.0,5268.0,5051.0,4604.0,0
60000.0,2,2,1,48,0,1,2,43317.0,40410.0,35153.0,5460.0,5094.0,4431.0,1
85000.0,1,3,1,27,2,-1,-1,60706.0,52582.0,42956.0,15046.0,13033.0,10647.0,1
30000.0,2,2,1,58,-1,0,2,25314.0,22399.0,23172.0,3590.0,3177.0,3286.0,1
105000.0,2,3,1,37,-1,-1,0,42550.0,35901.0,31530.0,11796.0,9953.0,8741.0,0
70000.0,2,2,1,63,1,0,-1,49423.0,50737.0,44179.0,8518.0,8745.0,7615.0,0
70000.0,2,1,1,37,0,0,0,79077.0,79673.0,79929.0,14412.0,14520.0,14567.0,1
305000.0,1,1,1,48,0,-1,2,272815.0,227453.0,197914.0,72841.0,60730.0,52843.0,0
225000.0,1,2,3,67,0,1,1,131925.0,108139.0,101374.0,14032.0,11502.0,10782.0,0
35000.0,2,2,1,64,3,1,1,16614.0,17190.0,14115.0,3960.0,4097.0,3364.0,0
30000.0,1,3,1,65,0,-1,1,23633.0,22035.0,20542.0,6234.0,5813.0,5419.0,0
155000.0,2,1,1,43,0,1,0,136992.0,141043.0,140077.0,32354.0,33311.0,33082.0,0
65000.0,1,2,2,33,0,1,0,49165.0,50454.0,43701.0,12915.0,13254.0,11480.0,1
145000.0,2,3,2,56,3,-1,2,24668.0,21482.0,18371.0,1795.0,1563.0,1337.0,1
345000.0,1,3,1,46,1,-1,0,339882.0,324708.0,331857.0,84229.0,80469.0,82240.0,0
1070000.0,2,2,2,52,-1,2,1,714099.0,629828.0,645222.0,178599.0,157522.0,161372.0,0
100000.0,1,2,3,30,1,0,0,108795.0,91274.0,90760.0,12574.0,10549.0,10490.0,1
360000.0,1,4,2,49,1,1,2,140992.0,115059.0,118313.0,39563.0,32286.0,33199.0,0
80000.0,2,1,1,47,2,-1,-1,15776.0,12850.0,10977.0,2895.0,2358.0,2014.0,1
70000.0,2,1,2,38,-1,1,1,52682.0,47521.0,38978.0,2711.0,2445.0,2006.0,1
295000.0,1,1,2,66,1,-1,0,172252.0,175058.0,175629.0,30738.0,31239.0,31341.0,0
55000.0,2,2,2,47,1,1,-1,52345.0,49950.0,51384.0,3681.0,3512.0,3613.0,1
125000.0,1,1,2,40,3,0,3,23966.0,19637.0,20187.0,5819.0,4768.0,4901.0,1
65000.0,2,2,2,45,0,-1,0,21550.0,22303.0,22512.0,4326.0,4478.0,4520.0,0
160000.0,2,1,1,36,-1,1,3,125939.0,129469.0,127232.0,34293.0,35255.0,34646.0,1
155000.0,1,3,2,52,0,0,1,65746.0,68644.0,68982.0,4743.0,4952.0,4976.0,0
65000.0,2,2,1,29,-1,0,1,31843.0,25645.0,22133.0,1533.0,1234.0,1065.0,0
60000.0,2,2,1,27,-1,0,2,45127.0,39936.0,33500.0,6075.0,5376.0,4510.0,1
90000.0,2,2,2,48,-1,0,0,24074.0,22048.0,22572.0,4287.0,3927.0,4020.0,0
60000.0,1,1,2,40,1,1,1,10465.0,8543.0,8026.0,2443.0,1994.0,1874.0,1
175000.0,2,2,2,38,-1,1,0,191265.0,196685.0,167967.0,40879.0,42037.0,35899.0,1
90000.0,2,1,2,51,0,-1,0,41202.0,41962.0,40294.0,5941.0,6050.0,5810.0,0
35000.0,2,2,1,56,-1,0,1,21935.0,20138.0,18148.0,5938.0,5452.0,4913.0,0
55000.0,1,2,2,64,2,0,1,44674.0,41528.0,34987.0,4673.0,4344.0,3660.0,1
195000.0,1,2,2,49,1,-1,3,40058.0,36741.0,30009.0,11151.0,10228.0,8354.0,0
185000.0,1,2,1,48,-1,0,2,154005.0,157575.0,128777.0,9511.0,9731.0,7953.0,0
15000.0,2,1,2,59,-1,3,-1,13269.0,12935.0,10925.0,2291.0,2233.0,1886.0,0
55000.0,1,3,2,37,0,-1,1,34423.0,27607.0,25246.0,5988.0,4803.0,4392.0,1
95000.0,1,2,2,23,2,0,1,98901.0,87212.0,82883.0,27563.0,24306.0,23099.0,1
140000.0,1,1,2,53,-1,1,-1,160744.0,156932.0,158017.0,39830.0,38885.0,39154.0,1
20000.0,1,1,1,42,3,2,0,12055.0,11632.0,10051.0,557.0,537.0,464.0,1
120000.0,2,1,2,52,0,1,1,25001.0,24614.0,22463.0,1034.0,1018.0,929.0,0
100000.0,1,2,2,54,-1,0,-1,100032.0,104971.0,87736.0,21668.0,22738.0,19005.0,1
120000.0,1,1,2,54,1,0,1,115475.0,115518.0,103204.0,15465.0,15471.0,13821.0,1
45000.0,2,1,1,24,1,1,-1,17845.0,15079.0,13106.0,712.0,601.0,523.0,1
860000.0,1,2,2,68,0,3,1,232174.0,241629.0,242128.0,60625.0,63094.0,63225.0,0
95000.0,2,2,2,44,0,-1,0,103225.0,95261.0,96508.0,16718.0,15428.0,15630.0,1
90000.0,1,3,1,29,0,-1,0,82858.0,77950.0,75031.0,23741.0,22335.0,21499.0,0
135000.0,2,3,2,21,1,0,-1,130601.0,114631.0,109653.0,18747.0,16454.0,15740.0,1
200000.0,2,2,1,67,0,1,3,162684.0,141339.0,119734.0,25726.0,22351.0,18934.0,1
230000.0,2,2,2,28,1,0,2,272128.0,218323.0,187346.0,67133.0,53859.0,46217.0,1
355000.0,1,2,1,69,0,-1,2,136139.0,112130.0,109210.0,15873.0,13074.0,12733.0,0
205000.0,2,2,2,68,2,-1,0,115766.0,93919.0,96212.0,23314.0,18914.0,19376.0,0
115000.0,1,2,1,29,1,2,2,86848.0,76950.0,79923.0,20606.0,18257.0,18963.0,1
40000.0,1,2,1,36,2,-1,2,31605.0,31244.0,26961.0,2860.0,2827.0,2440.0,1
90000.0,2,3,2,63,0,1,0,34165.0,29937.0,31139.0,10074.0,8828.0,9182.0,0
315000.0,1,1,2,62,3,0,1,162651.0,159847.0,160900.0,26124.0,25674.0,25843.0,1
50000.0,1,2,2,31,1,-1,0,30145.0,30983.0,28928.0,1423.0,1462.0,1365.0,0
115000.0,1,2,1,62,1,2,0,112092.0,114628.0,93141.0,28804.0,29455.0,23934.0,1
80000.0,2,1,2,68,0,-1,0,47235.0,40468.0,35909.0,9715.0,8323.0,7385.0,1
60000.0,2,1,2,47,3,3,-1,20469.0,19653.0,18347.0,2596.0,2493.0,2327.0,1
235000.0,1,3,2,33,2,0,-1,133071.0,114624.0,116626.0,37299.0,32128.0,32690.0,0
50000.0,2,1,2,29,0,2,0,29051.0,27100.0,23719.0,6143.0,5730.0,5015.0,0
30000.0,2,3,1,44,1,0,2,15355.0,13750.0,11925.0,4216.0,3775.0,3274.0,0
115000.0,2,2,2,41,2,0,0,61981.0,54064.0,46018.0,3307.0,2885.0,2455.0,1
485000.0,1,2,2,57,1,2,2,333529.0,287740.0,234101.0,52342.0,45156.0,36739.0,0
45000.0,2,3,1,65,1,-1,1,35845.0,34994.0,31682.0,1816.0,1772.0,1605.0,0
185000.0,2,2,2,43,3,0,-1,180337.0,148710.0,127389.0,16430.0,13549.0,11606.0,1
100000.0,2,1,1,22,0,-1,3,89683.0,72998.0,75032.0,11463.0,9330.0,9590.0,1
15000.0,1,4,1,61,3,1,0,15604.0,13659.0,11962.0,2350.0,2057.0,1801.0,1
55000.0,1,4,2,45,1,1,1,45735.0,39579.0,36050.0,11006.0,9524.0,8675.0,1
60000.0,2,2,3,33,0,-1,1,37786.0,38607.0,35795.0,3291.0,3362.0,3117.0,0
115000.0,1,2,1,44,-1,0,3,87525.0,81455.0,71547.0,15365.0,14299.0,12560.0,1
35000.0,2,1,1,60,0,1,-1,7505.0,7270.0,6525.0,656.0,635.0,570.0,1
85000.0,1,2,2,61,3,1,2,73224.0,64526.0,63350.0,18079.0,15931.0,15641.0,1
100000.0,2,1,2,32,3,0,-1,105399.0,106592.0,104417.0,17435.0,17633.0,17273.0,1
105000.0,2,2,1,41,1,1,3,14417.0,14845.0,11994.0,1062.0,1094.0,884.0,0
80000.0,2,2,2,38,-1,-1,1,72513.0,66148.0,54460.0,15512.0,14151.0,11650.0,0
65000.0,2,2,1,44,0,1,-1,52630.0,45933.0,42873.0,10803.0,9428.0,8800.0,0
210000.0,2,2,2,26,0,1,-1,61729.0,50466.0,44384.0,9982.0,8161.0,7177.0,1
50000.0,2,1,2,68,1,0,0,9809.0,9191.0,9156.0,1541.0,1444.0,1438.0,0
90000.0,2,2,2,56,0,1,1,91672.0,74911.0,77171.0,7205.0,5888.0,6066.0,1
300000.0,2,3,1,44,-1,-1,0,252318.0,262735.0,256437.0,70283.0,73185.0,71430.0,1
25000.0,2,2,2,59,-1,2,-1,14082.0,13244.0,11522.0,2638.0,2481.0,2158.0,0
40000.0,1,2,1,65,1,0,2,30273.0,27136.0,24362.0,1900.0,1703.0,1529.0,1
90000.0,2,2,2,61,-1,0,0,53947.0,56239.0,45014.0,8719.0,9090.0,7275.0,0
20000.0,2,4,2,57,1,1,0,12193.0,12634.0,12095.0,3012.0,3121.0,2988.0,1
60000.0,1,2,1,51,2,-1,-1,53418.0,44125.0,41566.0,4204.0,3473.0,3271.0,1
50000.0,2,3,3,26,3,3,-1,38763.0,33017.0,32903.0,8961.0,7633.0,7606.0,1
50000.0,2,3,2,47,-1,0,3,20686.0,18057.0,16602.0,3672.0,3206.0,2947.0,1
60000.0,2,2,1,23,0,-1,1,59317.0,61886.0,60259.0,8793.0,9174.0,8933.0,1
175000.0,2,2,2,45,-1,-1,1,101823.0,99889.0,103930.0,22572.0,22143.0,23039.0,0
250000.0,2,3,2,34,-1,3,2,183652.0,187834.0,175698.0,24257.0,24809.0,23206.0,1
260000.0,2,4,1,21,-1,1,3,70145.0,58466.0,58703.0,13546.0,11291.0,11336.0,0
40000.0,1,1,3,55,1,0,2,6141.0,6202.0,5044.0,1811.0,1829.0,1488.0,1
45000.0,1,2,3,67,1,3,-1,7036.0,6493.0,6362.0,1009.0,931.0,912.0,1
155000.0,1,4,1,66,-1,0,-1,60208.0,49633.0,51848.0,8630.0,7114.0,7432.0,0
105000.0,1,1,2,53,1,2,-1,22771.0,19629.0,18905.0,5640.0,4862.0,4682.0,0
95000.0,2,2,3,52,1,-1,2,34903.0,31510.0,25693.0,1663.0,1501.0,1224.0,1
160000.0,1,1,1,44,2,0,1,121576.0,112852.0,107144.0,34750.0,32256.0,30625.0,1
160000.0,1,2,1,30,2,0,1,166077.0,159566.0,147530.0,21404.0,20565.0,19014.0,1
45000.0,1,3,2,54,2,-1,2,27568.0,24729.0,23250.0,3987.0,3576.0,3362.0,0
85000.0,2,1,1,39,1,-1,0,71862.0,61514.0,54015.0,15596.0,13350.0,11722.0,0
40000.0,2,2,1,32,0,0,3,9741.0,9644.0,8152.0,2300.0,2277.0,1925.0,0
115000.0,1,2,1,29,-1,3,-1,96173.0,89478.0,74022.0,19779.0,18402.0,15223.0,1
350000.0,1,2,1,26,-1,1,-1,197178.0,190806.0,173293.0,12633.0,12224.0,11102.0,0
80000.0,2,2,2,21,0,2,0,50061.0,44245.0,37435.0,4335.0,3831.0,3242.0,0
85000.0,1,2,2,43,2,3,-1,33202.0,31423.0,32650.0,4672.0,4422.0,4595.0,1
90000.0,2,2,1,40,1,2,3,90788.0,94060.0,79028.0,14860.0,15396.0,12935.0,1
55000.0,1,2,1,44,-1,1,0,17370.0,14349.0,14654.0,1989.0,1643.0,1678.0,0
40000.0,2,3,3,40,-1,1,0,9585.0,9639.0,9432.0,2446.0,2460.0,2407.0,0
60000.0,2,2,2,35,2,0,0,30055.0,24224.0,21173.0,7289.0,5875.0,5135.0,1
30000.0,2,3,2,29,1,0,-1,35790.0,32992.0,31449.0,4864.0,4483.0,4274.0,1
55000.0,1,2,1,66,0,1,1,23542.0,22316.0,22268.0,2712.0,2570.0,2565.0,1
20000.0,2,1,2,50,0,1,1,18224.0,18347.0,15404.0,2922.0,2942.0,2470.0,0
265000.0,1,2,2,39,-1,2,-1,318000.0,300438.0,268046.0,47357.0,44742.0,39918.0,1
150000.0,1,1,1,69,-1,1,2,59824.0,60789.0,57078.0,2412.0,2451.0,2301.0,1
145000.0,2,2,1,42,0,1,0,166323.0,134371.0,128553.0,46594.0,37643.0,36013.0,1
280000.0,2,1,2,53,-1,2,3,67111.0,56474.0,49628.0,19470.0,16384.0,14398.0,0
185000.0,1,2,2,37,3,1,0,187636.0,160333.0,131307.0,44920.0,38384.0,31435.0,1
290000.0,2,1,2,31,1,3,1,343886.0,280245.0,232910.0,88895.0,72444.0,60208.0,1
80000.0,2,2,2,31,1,-1,2,29992.0,30335.0,29691.0,3189.0,3226.0,3157.0,0
45000.0,1,2,1,23,1,1,0,32650.0,32417.0,27273.0,5429.0,5390.0,4535.0,0
215000.0,2,2,1,55,1,1,2,131710.0,114317.0,97662.0,6890.0,5980.0,5109.0,1
25000.0,2,1,2,49,1,1,0,22679.0,23143.0,19044.0,4163.0,4248.0,3496.0,1
85000.0,2,1,2,32,-1,0,0,99379.0,97522.0,84273.0,9900.0,9715.0,8395.0,1
115000.0,2,1,2,35,-1,0,0,93627.0,81441.0,65428.0,20180.0,17554.0,14102.0,1
115000.0,1,2,1,56,-1,2,2,90899.0,89557.0,89210.0,17398.0,17141.0,17075.0,1
220000.0,1,2,1,21,-1,1,1,238923.0,192297.0,174380.0,22799.0,18350.0,16640.0,1
620000.0,2,1,1,45,1,2,0,329278.0,334119.0,276931.0,97125.0,98553.0,81685.0,0
125000.0,1,3,3,48,0,1,-1,149952.0,133303.0,128670.0,15631.0,13895.0,13412.0,1
205000.0,1,1,1,63,3,1,0,125532.0,107323.0,100540.0,11960.0,10225.0,9579.0,1
90000.0,1,2,1,49,1,1,-1,98624.0,85468.0,75565.0,23643.0,20489.0,18115.0,0
65000.0,2,1,2,62,2,2,1,47207.0,40692.0,39584.0,2423.0,2089.0,2032.0,1
355000.0,1,1,3,26,0,0,-1,419427.0,432599.0,418555.0,76492.0,78894.0,76333.0,0
90000.0,2,3,1,28,1,2,3,54375.0,57084.0,55231.0,4847.0,5089.0,4924.0,1
80000.0,1,2,2,55,0,-1,-1,42947.0,35266.0,34186.0,2326.0,1910.0,1852.0,1
55000.0,1,2,2,23,-1,0,0,9111.0,8932.0,9339.0,2413.0,2365.0,2473.0,0
30000.0,1,2,1,36,0,0,0,17511.0,15111.0,14097.0,1976.0,1705.0,1591.0,1
110000.0,2,2,1,68,1,1,-1,74644.0,59799.0,56003.0,20979.0,16807.0,15740.0,1
70000.0,2,3,2,33,3,0,0,10861.0,9469.0,7749.0,1350.0,1177.0,963.0,1
150000.0,2,2,2,31,-1,-1,1,163939.0,155244.0,142611.0,19620.0,18580.0,17068.0,0
110000.0,1,2,1,35,1,1,0,110275.0,100802.0,97514.0,5739.0,5246.0,5075.0,1
160000.0,1,2,2,61,1,1,-1,59221.0,58543.0,55221.0,7496.0,7410.0,6990.0,0
60000.0,1,2,2,46,0,-1,-1,29523.0,26845.0,22548.0,3213.0,2922.0,2454.0,1
